#{"t_start": 1690330778.5383134, "env_id": null}
r,l,t
211.321293,70,6178.445968
325.11496,141,6180.836498
235.591502,83,6182.244603
95.324018,112,6184.1496
239.888699,85,6185.615669
215.113862,71,6186.845002
16.613313,201,6190.244106
180.785414,54,6191.168602
138.616006,33,6191.765499
207.757098,61,6192.816448
193.161459,53,6193.74419
171.509127,45,6194.540372
221.532062,71,6195.785954
186.503144,88,6197.269688
158.394653,42,6197.999276
278.965706,104,6199.766082
259.622359,98,6201.464009
129.8402,23,6201.871138
142.887909,28,6202.38048
242.362386,86,6203.843302
218.840999,132,6206.10187
262.855961,104,6207.890067
255.146203,88,6209.419903
157.922573,36,6210.048111
217.10473,69,6211.261953
116.734621,10,6211.482305
176.504503,105,6213.269008
232.905282,101,6214.996784
135.107383,25,6215.449339
194.206822,53,6216.360337
169.999022,40,6217.062386
161.952249,40,6217.752948
139.258394,28,6218.251318
218.473682,68,6219.431234
278.665215,132,6221.64391
292.724182,117,6223.63127
140.998682,23,6224.050793
336.835356,136,6226.336131
187.807564,58,6227.332094
123.782129,201,6230.83095
144.584146,29,6231.347227
220.896305,72,6232.573704
240.165179,84,6234.000377
193.099268,63,6235.076733
196.607808,54,6236.005579
173.140917,50,6236.87164
293.596198,111,6238.758552
129.497519,30,6239.290215
226.703383,75,6240.636384
237.126952,100,6242.345408
119.106083,15,6242.638
155.75468,38,6243.296523
153.022596,37,6243.936792
178.162198,51,6244.859747
201.506831,73,6246.122391
145.319205,31,6246.723048
253.209416,98,6248.382056
146.637252,32,6248.941129
289.102394,106,6250.745329
123.917477,17,6251.093037
70.041877,107,6252.925786
192.516601,52,6253.834102
240.191276,79,6255.167946
247.474525,99,6256.860559
135.495165,20,6257.225341
196.208295,54,6258.153423
197.527629,56,6259.13376
214.782679,66,6260.276888
-48.529941,46,6261.124507
155.133558,35,6261.737304
222.940063,73,6263.000791
171.855508,46,6263.797982
151.809413,32,6264.378375
256.513492,108,6266.221891
260.324056,96,6267.861596
142.78585,27,6268.347705
168.368709,49,6269.187747
244.752792,90,6270.766472
182.946058,53,6271.675977
209.789901,67,6272.825845
112.322537,14,6273.08903
200.025394,56,6274.058354
135.049585,29,6274.568131
184.232004,54,6275.50369
223.745595,71,6276.710226
270.358559,101,6278.416403
208.490498,116,6280.366586
243.890743,95,6282.027237
100.474126,98,6283.708305
283.867907,103,6285.453335
353.367865,159,6288.144298
176.417733,49,6288.987455
189.673874,56,6289.981168
225.9087,81,6291.360455
234.469165,79,6292.704926
282.081419,106,6294.492837
128.823738,17,6294.821119
234.80816,87,6296.319199
110.459476,6,6296.450616
218.00533,72,6297.678449
285.161402,119,6299.696811
256.935418,99,6301.390183
266.305496,94,6302.980203
257.780769,104,6304.776167
251.199439,106,6306.581748
151.276754,35,6307.190602
207.254992,63,6308.264257
210.888423,71,6309.467016
238.391195,78,6310.810644
129.956045,23,6311.232166
299.258868,127,6313.434035
202.282407,71,6314.64912
224.781122,74,6315.923772
162.849594,34,6316.521145
273.517867,101,6318.219059
256.541317,117,6320.219695
272.390807,107,6322.033347
240.128533,101,6323.758891
133.80675,18,6324.105566
267.948913,100,6325.800641
164.328236,41,6326.530914
278.352002,103,6328.287618
255.191996,94,6329.880702
81.193083,77,6331.24206
149.333926,28,6331.756996
234.823943,80,6333.120447
193.041371,60,6334.137702
153.173366,29,6334.657163
167.284452,47,6335.466563
138.552731,29,6335.976532
224.950448,72,6337.205222
288.585625,116,6339.20224
202.609208,78,6340.547392
224.833739,71,6341.757318
305.934954,130,6343.997109
210.684799,67,6345.157559
185.478252,50,6346.017834
139.222201,70,6347.219103
139.147331,27,6347.700465
287.691398,116,6349.692818
267.604444,103,6351.440533
283.71377,108,6353.300662
154.068553,38,6353.968025
209.20594,82,6355.412815
209.1422,68,6356.58962
155.934888,34,6357.182879
179.919477,53,6358.132946
163.601169,46,6358.923388
249.929089,90,6360.469787
198.145965,78,6361.784943
177.464148,53,6362.70084
162.436551,41,6363.41615
200.075486,59,6364.425094
242.383176,85,6365.929602
161.957729,34,6366.523519
148.7256,31,6367.072238
155.925864,36,6367.752617
204.391791,66,6368.898674
188.736714,56,6369.880692
139.471889,30,6370.526447
165.729512,40,6371.197667
207.747273,65,6372.393997
220.980884,92,6373.970993
186.953058,51,6374.872009
169.823898,46,6375.666965
247.6561,86,6377.162143
222.627174,78,6378.486737
276.200316,108,6380.341522
213.59156,71,6381.616975
126.08401,26,6382.08077
208.918512,64,6383.172345
145.303403,31,6383.718158
223.504027,71,6384.949238
262.510674,96,6386.582649
183.038226,50,6387.450715
256.155472,91,6389.038164
276.648335,104,6390.827741
216.064761,73,6392.098825
171.20387,40,6392.788496
179.675815,49,6393.636618
179.415413,47,6394.45273
256.308819,112,6396.367358
159.035295,37,6397.009034
285.220525,113,6398.919134
197.543444,60,6399.945332
161.987781,36,6400.589395
195.111696,67,6401.753551
243.357411,81,6403.155126
220.698602,74,6404.42148
133.415046,27,6404.901879
276.924297,103,6406.653986
294.000983,118,6408.679168
127.533241,23,6409.103787
246.038017,108,6410.977278
267.722252,103,6412.740865
246.954051,90,6414.259928
299.961181,114,6416.189677
264.070586,108,6418.083417
294.698249,127,6420.232496
230.272828,80,6421.639363
149.346801,29,6422.152982
144.587879,35,6422.765107
122.876487,17,6423.076845
77.485972,34,6423.704512
281.862753,106,6425.495765
275.292269,111,6427.390858
125.371229,14,6427.655464
164.945165,43,6428.441121
189.029266,50,6429.304076
138.846728,25,6429.7483
162.302862,42,6430.496663
230.379903,79,6431.896988
220.257035,80,6433.275928
151.862392,30,6433.803635
165.511792,42,6434.536905
227.447855,74,6435.803941
157.61353,38,6436.470896
194.248037,59,6437.47564
137.566817,33,6438.059685
230.524581,81,6439.42715
329.565651,142,6441.839927
292.150772,114,6443.755966
250.131669,92,6445.382178
211.714851,70,6446.587485
210.25325,71,6447.816987
133.561459,22,6448.215823
222.996278,74,6449.531751
180.768616,50,6450.396038
139.023117,25,6450.858089
176.415702,46,6451.662651
123.973203,26,6452.121272
214.340603,70,6453.320642
122.786509,13,6453.568536
270.616332,105,6455.356849
250.8001,94,6456.952994
150.797953,34,6457.567153
291.926717,120,6459.590794
150.407944,30,6460.170233
147.385998,27,6460.65453
215.110805,76,6461.959326
131.360736,30,6462.488955
181.51437,69,6463.666446
268.527755,99,6465.363836
220.931675,70,6466.555248
328.600357,187,6469.740896
171.833694,41,6470.455948
213.161014,68,6471.649564
178.414624,44,6472.431787
209.062762,69,6473.607973
133.033905,22,6474.024287
275.944053,102,6475.773672
200.345432,66,6476.904471
198.25704,112,6478.804849
297.00565,118,6480.81783
137.943388,28,6481.332848
185.375649,47,6482.157875
300.343303,119,6484.172372
141.01286,30,6484.73387
208.269909,58,6485.733076
269.435974,103,6487.47035
184.459282,51,6488.351375
186.045509,50,6489.21822
289.002961,108,6491.113897
283.509355,116,6493.063287
255.41373,93,6494.66122
167.21471,45,6495.466791
216.190929,71,6496.669819
145.604911,30,6497.201201
114.739046,18,6497.534359
244.91779,81,6498.91374
247.583762,83,6500.318141
205.372429,66,6501.448606
139.884871,22,6501.867126
191.476789,55,6502.81049
121.604363,12,6503.041956
169.514858,44,6503.807762
112.713192,11,6504.02315
186.700498,49,6504.883645
147.501184,34,6505.473722
294.909013,130,6507.682417
195.735151,82,6509.078311
233.96375,80,6510.437027
118.289518,12,6510.674943
103.699389,4,6510.773129
305.537858,118,6512.756489
318.71706,137,6515.070775
199.957561,95,6516.709317
215.69347,66,6517.875413
139.876673,32,6518.439118
231.333247,72,6519.683954
180.135095,79,6521.022417
318.246906,138,6523.359358
353.113825,147,6525.841255
200.342508,80,6527.185531
151.342707,41,6527.906201
7.192841,201,6531.342243
63.55523,201,6534.742676
217.843975,73,6535.9913
337.508079,138,6538.336035
261.017079,96,6539.964994
205.870268,63,6541.044398
219.272703,72,6542.323394
140.966214,25,6542.769737
222.814838,81,6544.157462
277.761645,111,6546.073637
179.670107,63,6547.167778
206.702222,67,6548.328633
148.641554,37,6548.968522
209.727584,63,6550.067111
196.296536,59,6551.072542
185.501478,50,6551.95623
281.752734,109,6553.850202
257.229295,96,6555.471009
170.274917,45,6556.247791
162.060475,38,6556.925407
257.066214,91,6558.467647
121.443516,18,6558.799451
163.904085,44,6559.57446
144.967305,30,6560.105806
148.346463,29,6560.63194
225.08563,78,6561.963294
216.788895,73,6563.277498
206.116293,64,6564.375493
277.889853,124,6566.50532
207.324008,65,6567.635556
133.48488,19,6567.978591
258.35496,99,6569.67437
239.704044,84,6571.131266
138.643634,29,6571.640618
291.553674,109,6573.523558
299.593709,143,6575.962977
247.400831,88,6577.447692
177.364244,52,6578.344047
150.052329,28,6578.857103
170.202209,41,6579.573238
208.357837,71,6580.794094
277.777083,103,6582.549747
190.534322,58,6583.547791
226.764752,79,6584.904106
303.401325,119,6586.911504
159.577087,36,6587.543264
129.714731,23,6587.9567
194.560051,64,6589.087742
167.840724,43,6589.833347
158.472022,38,6590.494096
117.15603,10,6590.691111
207.720274,69,6591.873414
167.712167,42,6592.602685
248.886235,94,6594.194741
186.62507,56,6595.19155
249.311697,85,6596.634762
326.249671,133,6598.944774
216.0086,68,6600.12259
102.342424,3,6600.204787
305.035502,140,6602.602169
127.697781,25,6603.044885
317.123486,124,6605.151545
324.931313,138,6607.490526
234.39302,83,6608.929998
260.648881,101,6610.653127
221.722722,79,6611.999166
169.878443,44,6612.783164
223.425508,74,6614.041406
153.449758,30,6614.572515
262.087802,96,6616.226439
284.280909,140,6618.611581
199.337451,66,6619.76756
149.551821,34,6620.361578
199.594608,57,6621.372267
177.745249,49,6622.211404
214.83576,64,6623.305613
240.616481,84,6624.76334
129.894575,22,6625.160329
271.49012,109,6627.012594
191.505927,57,6627.990309
11.137896,201,6631.39124
134.334456,25,6631.858269
141.31138,23,6632.276796
249.640982,87,6633.744784
164.473258,36,6634.373446
135.272991,19,6634.726388
211.895234,66,6635.855322
191.564947,65,6636.984484
248.562402,94,6638.575218
259.359634,90,6640.119779
269.874313,101,6641.842169
240.337686,81,6643.223545
181.134744,49,6644.093727
191.358378,53,6644.98856
135.861003,29,6645.49533
216.709793,92,6647.072194
169.3696,41,6647.789195
178.650482,47,6648.60283
121.983699,13,6648.863462
208.619253,63,6649.954658
164.174263,42,6650.690532
300.196384,113,6652.608722
196.451462,73,6653.852708
184.175894,48,6654.681167
194.104985,64,6655.77728
275.451823,99,6657.442833
121.530598,12,6657.681138
299.690853,118,6659.679651
157.837594,32,6660.258131
95.75801,52,6661.163163
170.165933,49,6662.054662
165.210698,52,6662.954656
125.293219,26,6663.44702
198.52818,56,6664.410699
191.888731,67,6665.557363
268.450441,95,6667.178263
246.868425,196,6670.474422
54.978272,162,6673.219601
275.828184,101,6674.996402
233.825853,95,6676.605304
320.096917,161,6679.37672
201.435755,63,6680.45579
246.01371,86,6681.935916
188.939894,59,6682.942608
236.825134,76,6684.255185
-581.307469,150,6686.820322
262.850533,125,6688.912143
301.849591,117,6690.897134
256.688054,89,6692.437237
237.098381,84,6693.857101
218.915902,65,6694.98679
309.596979,121,6697.016804
200.483399,63,6698.09801
234.008092,85,6699.559053
182.228908,51,6700.446078
195.465706,54,6701.408219
159.175698,37,6702.056677
173.622345,119,6704.068304
175.129179,55,6705.076308
187.100521,52,6705.992435
177.907442,47,6706.80774
278.442528,113,6708.736273
126.474277,20,6709.119722
193.131088,52,6710.079502
232.451017,73,6711.337766
310.370155,122,6713.451175
208.094511,151,6716.057198
166.047466,41,6716.789168
214.2881,87,6718.258451
218.717091,76,6719.569837
166.637134,35,6720.188962
224.491346,84,6721.651807
261.00711,100,6723.370443
341.821756,138,6725.709426
194.138087,60,6726.73046
181.817587,53,6727.662786
208.430936,66,6728.792514
270.332766,102,6730.533972
206.451405,65,6731.647707
255.860828,89,6733.157445
246.427198,84,6734.599872
236.358229,77,6735.926265
152.451509,31,6736.488485
143.346576,26,6736.958549
177.871013,48,6737.789163
276.459267,103,6739.557873
199.545693,68,6740.739495
213.165322,61,6741.806711
151.915616,35,6742.41467
153.196748,34,6743.011146
306.454641,135,6745.37293
114.105266,9,6745.557504
165.667571,37,6746.197153
200.211781,55,6747.138648
263.070314,93,6748.715661
236.654888,81,6750.125706
170.654635,39,6750.822407
125.389282,18,6751.15458
142.101577,28,6751.698693
232.968457,78,6753.04524
183.798719,53,6753.991598
-399.40382,181,6757.084587
189.862274,62,6758.148917
107.88229,14,6758.413147
273.344795,100,6760.141206
176.033678,78,6761.473365
207.156728,64,6762.635067
110.419407,10,6762.831461
136.529806,20,6763.197572
230.613932,78,6764.532919
260.672447,94,6766.125019
302.026178,131,6768.365551
251.671697,91,6769.906496
211.380244,83,6771.320113
193.955995,56,6772.297391
253.311915,89,6773.80539
244.229031,89,6775.310591
234.981016,89,6776.82543
154.87552,34,6777.426355
159.416514,37,6778.09071
247.486765,99,6779.771519
183.848994,77,6781.113434
169.025765,44,6781.894713
246.065338,88,6783.389545
-315.012908,201,6786.759
191.1574,56,6787.757167
294.07041,117,6789.784625
202.999251,63,6790.879605
206.22202,64,6791.975416
211.768291,76,6793.269932
282.836879,109,6795.192254
202.914818,91,6796.752373
148.097206,36,6797.414237
140.933235,74,6798.668779
140.279284,23,6799.084416
176.042664,56,6800.086181
171.295408,45,6800.863917
256.483433,89,6802.369245
296.995786,147,6804.927335
279.519061,104,6806.696662
258.220685,90,6808.262421
151.512239,64,6809.360342
186.043172,48,6810.210147
271.064238,99,6811.89044
238.410917,91,6813.490144
289.642481,119,6815.518413
293.948046,114,6817.449621
277.907936,105,6819.278149
243.115319,86,6820.75618
173.800315,43,6821.515931
187.182998,52,6822.40684
-299.099102,201,6825.806237
135.248925,26,6826.271383
229.495321,78,6827.600814
38.23178,146,6830.058688
61.087788,201,6833.44878
214.265308,72,6834.680371
292.488911,120,6836.710892
229.371789,80,6838.074638
280.171217,107,6839.910803
242.829982,81,6841.284203
206.594108,64,6842.371794
211.144019,65,6843.497248
156.269062,39,6844.19691
213.808791,72,6845.447932
114.408254,201,6848.872647
143.26862,31,6849.47347
212.281014,66,6850.581052
216.009614,70,6851.795684
177.472507,52,6852.694871
308.119842,119,6854.694391
224.152822,74,6855.960095
113.56214,9,6856.146937
139.115176,21,6856.525273
104.998081,16,6856.837907
149.158594,27,6857.320079
204.277941,70,6858.505466
238.987405,79,6859.84055
146.594847,26,6860.31373
250.428166,83,6861.718975
208.369438,65,6862.873123
180.138454,48,6863.693133
241.906581,81,6865.073354
218.817801,74,6866.351151
218.388506,85,6867.850655
271.090029,100,6869.543689
204.463912,70,6870.791795
158.006509,37,6871.449594
202.309604,61,6872.50518
180.069712,43,6873.248291
119.247967,201,6876.61738
146.796381,37,6877.279943
192.78319,55,6878.227341
201.325993,60,6879.280804
273.353437,100,6880.963287
317.57651,129,6883.148155
168.249279,45,6883.94015
233.992217,77,6885.261029
198.935827,67,6886.399861
205.456161,75,6887.675246
164.412107,46,6888.522835
273.811678,102,6890.297197
161.363783,35,6890.930533
285.4484,108,6892.79215
186.16906,49,6893.632562
184.687256,52,6894.528221
195.68634,56,6895.508268
193.864469,57,6896.492283
141.684548,23,6896.909288
234.308262,81,6898.308135
270.047667,95,6899.926775
199.476321,62,6900.991484
103.158369,12,6901.224438
246.155783,90,6902.857229
256.060693,89,6904.382868
206.762189,69,6905.551559
258.594991,91,6907.106772
172.757783,52,6908.01599
185.302976,48,6908.862042
299.770908,123,6910.939199
270.250183,104,6912.698987
115.582512,14,6912.962301
132.107014,21,6913.363703
115.723238,9,6913.547972
208.222026,63,6914.643653
156.474243,34,6915.257887
197.89645,66,6916.382169
261.971433,96,6918.078814
154.163648,32,6918.644274
250.187762,88,6920.187341
211.103568,72,6921.417979
202.091615,60,6922.462064
153.814331,35,6923.077947
284.912048,160,6925.779769
217.277111,73,6927.077117
204.430899,67,6928.232896
346.009748,161,6930.96882
123.216503,17,6931.28243
232.924791,74,6932.598698
179.107169,45,6933.377056
190.231726,88,6934.919535
285.36479,117,6936.95883
233.529387,90,6938.507389
304.393887,127,6940.680376
146.556035,26,6941.158305
126.146087,31,6941.712714
216.661563,68,6942.891716
195.32554,54,6943.809038
233.52883,114,6945.767635
124.479202,62,6946.830533
210.595403,69,6948.043083
153.328775,31,6948.587532
146.088304,40,6949.313078
194.536619,162,6952.064407
168.611604,43,6952.812979
142.563876,50,6953.680077
210.42057,160,6956.395401
225.396005,75,6957.67213
198.821806,58,6958.697477
78.512347,34,6959.288215
218.64451,71,6960.527758
209.042299,61,6961.57564
306.203765,130,6963.750814
182.514417,53,6964.667476
226.84831,71,6965.877235
185.182265,64,6967.00181
197.565747,56,6967.982647
118.489958,14,6968.246686
136.884068,29,6968.762179
189.139059,52,6969.676165
221.347277,80,6971.034397
177.405643,56,6972.029086
129.395947,38,6972.699137
231.390113,95,6974.360168
173.111995,39,6975.038203
272.099784,104,6976.796003
239.543729,85,6978.244492
160.76212,35,6978.876998
124.432912,18,6979.207431
186.131743,49,6980.076779
159.313718,33,6980.662249
259.056361,98,6982.3178
213.360745,67,6983.481149
148.44753,32,6984.047804
185.18279,48,6984.881069
194.789759,59,6985.902795
134.338621,23,6986.312149
201.698821,68,6987.475941
180.068942,63,6988.595901
237.588864,89,6990.106177
163.669895,49,6990.996785
200.069815,55,6991.972898
214.07892,69,6993.185798
218.067578,107,6995.051178
153.298143,29,6995.578063
308.651717,131,6997.781142
266.771887,97,6999.416207
202.138268,59,7000.487052
206.228557,63,7001.576891
-1.662817,201,7005.004216
163.465227,39,7005.680445
156.578278,32,7006.245382
234.284579,80,7007.68266
181.668764,49,7008.528373
249.055762,90,7010.052927
158.203106,33,7010.638195
249.711356,93,7012.263905
153.395407,31,7012.81284
236.877214,81,7014.271952
181.458396,48,7015.099268
227.568972,71,7016.342221
258.312605,95,7017.947834
191.973164,59,7018.973879
153.255615,32,7019.589694
241.737071,87,7021.076707
287.696104,110,7022.942087
187.947988,61,7023.985846
259.592423,93,7025.557303
272.678352,103,7027.291703
257.101798,98,7028.96861
104.643622,6,7029.106515
247.302576,86,7030.567788
200.440109,66,7031.693604
248.60984,96,7033.321561
219.826142,123,7035.426159
280.499147,116,7037.435751
148.816921,31,7037.980494
166.596579,42,7038.729593
208.086057,66,7039.871319
220.316458,70,7041.080612
189.235978,53,7041.991639
130.051335,23,7042.409502
167.307742,40,7043.147375
231.628805,79,7044.508667
121.383569,19,7044.853363
110.365928,16,7045.152565
191.148866,53,7046.100927
120.161807,60,7047.134686
254.461583,120,7049.229054
123.334375,51,7050.107024
192.435145,71,7051.41999
216.765195,65,7052.546767
246.989051,85,7053.992775
292.976524,116,7056.03347
223.110924,76,7057.345698
233.632434,89,7058.870116
142.717128,51,7059.802026
122.957679,26,7060.265688
133.029762,20,7060.632554
266.873696,98,7062.329678
320.053232,145,7064.77492
141.777707,33,7065.350407
311.505839,125,7067.492917
266.350131,104,7069.306976
276.986263,106,7071.079213
225.066634,78,7072.405025
117.338959,16,7072.703336
198.729827,61,7073.769211
170.705015,44,7074.530044
134.100778,19,7074.875976
210.664949,80,7076.251597
95.201176,201,7079.668876
203.138984,62,7080.733711
263.381532,94,7082.353504
284.694317,118,7084.452652
157.69187,42,7085.202995
194.687219,51,7086.132726
214.292371,68,7087.286957
232.106174,84,7088.719524
241.811663,85,7090.175999
194.52818,60,7091.236273
252.049909,85,7092.685511
156.965928,36,7093.3256
192.266097,64,7094.453604
270.940935,106,7096.275363
156.787602,41,7096.988439
193.441977,58,7097.986033
177.877182,48,7098.82464
146.230119,36,7099.463402
272.672925,105,7101.265811
317.924747,126,7103.401874
304.561342,122,7105.452183
224.449691,80,7106.832637
264.732986,100,7108.610711
212.078103,74,7109.873879
14.475303,201,7113.385386
120.908601,23,7113.795253
168.422678,48,7114.629379
167.96313,44,7115.394414
203.621978,61,7116.432811
221.71995,93,7118.040506
180.954387,50,7118.905543
272.938635,106,7120.716803
216.759461,72,7121.950976
204.417243,56,7122.928086
284.941997,114,7124.88253
144.599739,27,7125.362709
133.966037,18,7125.690274
171.361236,47,7126.549455
218.953791,66,7127.678448
157.518854,38,7128.365655
238.82381,92,7129.964606
139.215569,22,7130.366245
256.053502,109,7132.255539
140.760271,36,7132.886197
154.796041,34,7133.485772
199.397348,75,7134.778516
257.799274,94,7136.370574
295.71397,111,7138.251814
286.897776,111,7140.1928
201.711078,71,7141.418001
73.300509,201,7144.836103
174.941387,42,7145.565328
280.894976,104,7147.332238
218.880144,72,7148.564226
241.055512,83,7149.984299
-483.161004,161,7152.744946
115.932858,35,7153.3866
123.925691,20,7153.749142
254.979277,94,7155.345232
284.815872,135,7157.671957
303.7729,125,7159.777416
303.266373,127,7161.9073
151.764705,33,7162.4838
176.222736,42,7163.238188
208.54795,60,7164.289366
183.706854,62,7165.370493
224.197577,74,7166.630894
111.812572,17,7166.950283
208.597803,66,7168.095532
273.405414,101,7169.832653
254.074693,90,7171.402634
248.794367,86,7172.883011
295.587838,124,7175.023204
311.886447,137,7177.36038
180.889969,51,7178.23665
191.59803,52,7179.133846
161.502796,46,7179.94758
80.443172,201,7183.341211
207.131757,62,7184.443295
265.183217,109,7186.287445
277.209316,106,7188.072365
137.135727,30,7188.603984
278.655969,110,7190.501609
212.425641,80,7191.868055
191.415791,58,7192.86235
213.608339,88,7194.403935
174.187521,40,7195.099059
140.432777,29,7195.61556
181.983363,52,7196.509169
249.175318,108,7198.348001
279.68866,108,7200.221669
289.118729,108,7202.151596
224.500066,83,7203.570688
164.475135,39,7204.25409
204.85858,65,7205.382358
192.853249,51,7206.279108
131.024579,24,7206.715223
182.796373,56,7207.670048
205.845312,63,7208.782588
178.037015,53,7209.680525
146.673756,30,7210.21105
169.504387,38,7210.891711
168.576116,76,7212.198939
156.263861,36,7212.847328
171.38792,42,7213.58225
307.710368,123,7215.647961
155.467147,51,7216.519782
215.111374,64,7217.725631
303.466941,123,7219.824287
122.451445,29,7220.339598
159.766634,33,7220.920866
155.492754,30,7221.451771
164.326174,58,7222.450384
245.94524,95,7224.066788
247.425969,126,7226.21715
250.280738,88,7227.713966
297.174128,114,7229.692755
306.842172,125,7231.907842
184.54285,56,7232.87249
175.652733,42,7233.619328
18.101664,201,7237.035099
188.422867,48,7237.860724
114.100091,15,7238.192557
150.955347,46,7239.007535
175.389869,47,7239.817036
220.344979,71,7241.028762
108.493467,18,7241.37542
283.056153,102,7243.152858
229.099398,78,7244.47116
224.028687,73,7245.738598
241.788163,87,7247.280064
161.664808,47,7248.092233
166.514872,40,7248.787791
294.792158,114,7250.729163
261.063856,99,7252.479502
227.736158,73,7253.722239
156.28679,40,7254.424406
173.121002,46,7255.222814
155.477472,35,7255.833325
278.201091,147,7258.363132
229.873459,88,7259.905706
240.884877,77,7261.209296
169.218415,106,7263.082684
182.447465,47,7263.89042
-416.563759,201,7267.285539
141.434213,26,7267.74792
187.010836,50,7268.712592
259.676632,97,7270.393982
132.065341,17,7270.735871
236.010871,83,7272.155018
160.526857,42,7272.902408
307.571168,139,7275.259567
317.595627,129,7277.45015
216.976816,68,7278.607214
183.75663,81,7280.033833
215.865552,92,7281.612061
179.207054,45,7282.386941
233.300117,77,7283.700378
182.143755,56,7284.663243
198.766981,63,7285.757711
117.354848,9,7285.940784
154.784165,44,7286.699481
127.676829,22,7287.100644
228.933891,76,7288.420625
158.26876,42,7289.14757
156.487268,32,7289.708727
252.108396,89,7291.225967
232.936228,83,7292.732961
228.64228,78,7294.057228
165.136841,58,7295.047591
175.026236,47,7295.857025
265.463368,102,7297.655129
285.620723,113,7299.567448
285.881247,119,7301.685905
195.495109,66,7302.817586
243.595517,87,7304.299814
229.596731,78,7305.645627
281.554817,115,7307.585414
220.461818,78,7308.931515
247.202794,90,7310.506388
147.086286,33,7311.0855
252.712279,86,7312.566017
251.528705,92,7314.152986
157.296101,41,7314.867851
254.300907,87,7316.370508
207.230584,100,7318.061392
285.096216,108,7319.875378
309.249618,127,7322.077225
221.807095,100,7323.768824
171.963012,53,7324.701206
126.400829,16,7325.000067
214.720005,83,7326.414667
259.818561,94,7328.021441
187.505866,176,7331.011685
154.799152,32,7331.574548
267.354535,102,7333.333369
5.34527,201,7336.693339
135.53718,37,7337.342537
190.568561,70,7338.540815
151.412833,28,7339.03865
326.415512,132,7341.357858
186.375118,60,7342.384
246.291918,105,7344.181302
288.910327,116,7346.151347
164.44715,42,7346.882375
228.167141,85,7348.338318
180.691494,49,7349.189919
163.480386,44,7349.953143
187.963911,67,7351.18755
120.995069,17,7351.518522
155.357148,35,7352.14503
272.253943,104,7353.905791
155.933197,36,7354.537721
150.79619,32,7355.119493
308.896668,130,7357.317887
297.369734,115,7359.260093
160.190982,45,7360.039204
258.228216,88,7361.552573
135.744065,24,7361.985705
204.271349,64,7363.083965
209.543846,96,7364.708529
116.633722,19,7365.055214
50.923813,98,7366.736266
163.383498,37,7367.386936
195.595356,53,7368.322626
146.879567,37,7368.972876
160.400536,34,7369.56401
187.386064,56,7370.541402
226.248035,77,7371.860317
288.526178,118,7373.851848
179.134486,54,7374.771194
240.88375,79,7376.116454
275.787,114,7378.047877
174.884028,43,7378.810019
187.628441,49,7379.655016
176.700056,48,7380.534637
177.84905,49,7381.391066
151.159899,37,7382.051388
237.530352,78,7383.399529
203.238314,64,7384.488428
148.078433,68,7385.665393
270.008127,98,7387.325905
253.056692,94,7388.927979
348.224725,156,7391.567721
306.512961,129,7393.851375
156.47289,36,7394.453091
222.172515,69,7395.630568
276.643271,104,7397.383301
278.913054,112,7399.306228
221.583386,78,7400.63675
142.778203,36,7401.264762
233.462827,77,7402.685977
262.363207,105,7404.504362
161.867211,40,7405.204738
312.616803,130,7407.527441
249.99606,98,7409.239233
219.914971,101,7410.970417
236.28395,105,7412.834775
119.524838,12,7413.071914
279.716671,106,7414.876237
227.183436,82,7416.277856
163.994643,50,7417.139758
266.857776,115,7419.087622
261.788646,101,7420.833377
242.471518,112,7422.770427
245.08775,90,7424.289884
138.796704,201,7427.667576
185.430291,56,7428.636614
216.848359,74,7429.923616
155.130501,36,7430.57199
175.46882,45,7431.366971
167.836011,55,7432.314963
172.69892,48,7433.151409
210.060441,82,7434.538304
129.29456,22,7434.940683
249.913963,92,7436.591079
194.426862,57,7437.571474
167.687403,48,7438.420657
260.252327,98,7440.13499
44.384081,101,7441.89454
223.693663,75,7443.176769
240.535943,85,7444.639857
183.374042,60,7445.674098
208.047259,68,7446.827079
187.678499,59,7447.839641
178.489016,53,7448.747167
292.784416,121,7450.805364
332.104462,152,7453.436221
193.532599,59,7454.440183
138.861665,31,7455.022195
165.843518,36,7455.649169
212.834203,73,7456.90174
241.361579,85,7458.376761
113.821614,8,7458.542665
236.222535,89,7460.172512
240.918168,87,7461.662406
272.655343,101,7463.385164
161.906632,47,7464.194189
279.790462,104,7465.990827
340.516372,158,7468.679657
294.778908,120,7470.72154
182.275457,49,7471.60634
86.186542,37,7472.287885
240.583274,82,7473.688113
126.785061,24,7474.12144
136.215546,36,7474.766422
126.865911,21,7475.147457
285.227612,104,7476.920071
228.341242,78,7478.24545
289.081321,111,7480.127454
253.20483,93,7481.737377
114.951634,18,7482.066172
112.209693,30,7482.592821
152.367005,32,7483.15315
239.019598,83,7484.568057
348.277913,149,7487.070527
166.885382,45,7487.847465
210.4762,74,7489.143596
180.864447,50,7490.108348
119.7515,11,7490.32014
191.635205,131,7492.537897
319.870719,138,7494.884874
206.654065,85,7496.330462
222.914777,81,7497.739528
193.290018,57,7498.722417
184.46942,69,7499.909272
153.634758,43,7500.658074
228.68256,74,7501.962266
158.058595,44,7502.725638
195.301866,64,7503.823086
188.65708,55,7504.773205
123.179777,25,7505.226893
194.268336,60,7506.27826
228.06905,111,7508.154474
146.17338,29,7508.669874
169.783388,40,7509.361603
210.324405,70,7510.557188
132.093516,18,7510.888536
