#{"t_start": 1689531136.1129184, "env_id": null}
r,l,t
102.999999,36,6885.358469
102.199999,67,6886.555363
102.599999,26,6887.006782
-16.800001,41,6887.720082
102.099999,21,6888.104981
-13.2,74,6889.387228
103.599999,51,6890.269043
-15.8,45,6891.084529
104.599999,52,6891.964601
-16.1,39,6892.69736
102.099999,66,6893.8209
104.099999,44,6894.591049
101.299998,16,6894.921347
102.999999,30,6895.454033
103.199999,35,6896.072461
104.999999,50,6896.93762
107.099999,89,6898.486139
-16.4,36,6899.115832
105.299999,65,6900.26245
101.999999,26,6900.725911
102.799999,31,6901.27166
105.299999,56,6902.269956
105.599999,68,6903.429781
100.999998,13,6903.680444
103.199999,35,6904.322812
-19.7,69,6905.495418
102.199999,25,6905.950504
104.299999,52,6906.872711
104.199999,63,6907.954988
101.799998,21,6908.334708
102.099999,21,6908.747057
107.699999,80,6910.102448
105.999999,69,6911.315306
102.799999,37,6911.962853
-16.1,54,6912.916905
100.699998,10,6913.124901
-18.1,34,6913.721623
103.899999,39,6914.40208
104.899999,55,6915.382862
105.699999,66,6916.511753
-17.0,33,6917.096203
-15.800001,51,6918.009783
103.099999,34,6918.610367
-13.1,81,6920.039835
103.099999,34,6920.639612
-13.4,72,6921.867217
99.999998,9,6922.086296
103.799999,65,6923.188191
104.699999,50,6924.058295
-13.4,75,6925.369003
104.299999,64,6926.504596
104.199999,42,6927.23575
101.999999,26,6927.701229
107.999999,92,6929.29889
105.099999,75,6930.582219
101.499998,18,6930.944792
107.199999,72,6932.17871
103.399999,34,6932.779277
105.199999,55,6933.751653
102.699999,27,6934.234362
101.899999,22,6934.63649
105.099999,57,6935.640443
-14.1,62,6936.70498
-18.5,33,6937.287724
103.199999,44,6938.077543
105.199999,55,6939.02742
-18.0,23,6939.44428
101.799998,21,6939.82408
-17.7,26,6940.320317
102.199999,22,6940.7234
-18.6,17,6941.038749
100.799998,11,6941.253505
102.199999,31,6941.802834
-17.7,44,6942.596004
102.299999,26,6943.067509
107.099999,74,6944.323572
104.699999,68,6945.523394
103.799999,44,6946.270427
101.199998,15,6946.559731
-15.2,93,6948.183976
-18.2,21,6948.571891
103.899999,45,6949.384384
108.199999,94,6950.975781
106.499999,65,6952.122188
104.299999,49,6952.973491
106.299999,102,6954.735896
107.599999,91,6956.313866
-12.2,78,6957.648737
101.699998,23,6958.097183
104.899999,55,6959.046659
-18.8,12,6959.276436
-15.1,49,6960.12959
-19.0,10,6960.377057
103.099999,31,6960.926528
107.599999,76,6962.227079
100.899998,9,6962.407947
103.299999,54,6963.375157
104.299999,52,6964.270266
102.899999,41,6965.013184
101.999999,20,6965.377593
101.899999,22,6965.781343
102.999999,36,6966.402785
105.499999,61,6967.486603
101.499998,18,6967.819663
103.299999,51,6968.694798
107.899999,85,6970.176518
104.799999,48,6971.005356
105.399999,54,6971.963584
101.699998,20,6972.330192
99.799998,40,6973.028289
105.299999,65,6974.177182
-17.9,87,6975.651389
102.699999,42,6976.427407
103.499999,47,6977.247411
104.999999,86,6978.736665
107.299999,85,6980.179783
100.999998,10,6980.383466
101.399998,14,6980.679141
-17.3,30,6981.215345
-18.4,16,6981.514954
103.899999,45,6982.294238
1.8,201,6985.760185
-19.6,4,6985.863342
-17.4,32,6986.432088
103.499999,47,6987.275429
103.099999,34,6987.872129
103.399999,34,6988.473602
109.599999,96,6990.133509
104.399999,68,6991.297613
-19.4,6,6991.431748
97.099998,142,6993.866819
100.999998,10,6994.097319
104.199999,51,6994.980345
101.499998,18,6995.313887
107.799999,87,6996.822927
108.399999,153,6999.429873
104.699999,47,7000.241273
106.399999,67,7001.422828
-15.6,47,7002.234502
101.399998,17,7002.553252
101.300003,16,7002.851624
105.199999,73,7004.130517
103.299999,36,7004.756243
-17.0,63,7005.865471
104.799999,51,7006.742725
104.799999,48,7007.605389
106.599999,66,7008.734507
103.099999,37,7009.381093
108.099999,90,7010.946998
111.499999,148,7013.456924
103.499999,38,7014.158327
107.099999,74,7015.423167
-15.8,42,7016.151528
-18.6,14,7016.472042
101.799998,24,7016.899553
102.499999,28,7017.403333
105.099999,84,7018.860853
107.899999,97,7020.508776
-14.5,85,7021.985482
101.999999,29,7022.509381
105.499999,61,7023.602879
102.999999,39,7024.2879
97.699998,94,7025.919364
107.699999,101,7027.677378
104.999999,65,7028.791673
105.599999,62,7029.886128
105.299999,68,7031.047761
-16.7,60,7032.10371
101.599998,58,7033.09746
105.099999,63,7034.208949
108.399999,93,7035.789625
-15.1,55,7036.768337
101.699998,20,7037.141475
105.099999,57,7038.113761
103.499999,65,7039.259605
87.700003,135,7041.570275
100.699998,10,7041.767995
-16.9,31,7042.318317
103.899999,39,7042.991827
101.899999,130,7045.251024
106.999999,76,7046.583064
105.099999,69,7047.798859
105.099999,60,7048.828347
101.899999,73,7050.109235
105.999999,60,7051.140367
103.099999,31,7051.691575
104.199999,54,7052.656934
105.299999,56,7053.59901
-19.3,88,7055.131858
100.399998,4,7055.235596
-19.600001,7,7055.382882
101.999999,29,7055.894481
103.999999,73,7057.175311
105.199999,67,7058.32266
102.699999,48,7059.191003
-19.4,12,7059.424748
102.399999,45,7060.206111
-16.2,53,7061.148086
101.899999,19,7061.500652
102.899999,44,7062.260134
104.099999,44,7063.026675
103.299999,48,7063.888004
107.199999,72,7065.118156
102.500003,31,7065.697218
106.899999,78,7067.017408
100.299998,54,7067.976855
103.099999,37,7068.6225
104.799999,54,7069.555058
-17.0,30,7070.121149
-17.1,32,7070.686661
-18.9,14,7070.953801
105.799999,58,7071.954318
101.399998,14,7072.22029
102.399999,48,7073.06156
107.399999,77,7074.359512
-18.0,20,7074.759588
104.199999,42,7075.492646
104.999999,68,7076.6565
102.499999,25,7077.143422
105.699999,57,7078.126593
108.099999,81,7079.532766
102.699999,42,7080.262761
-17.4,26,7080.733465
100.799998,8,7080.904431
101.399998,17,7081.212152
101.299998,19,7081.593184
-18.3,23,7082.015703
103.999999,43,7082.760283
103.399999,46,7083.559067
103.199999,44,7084.357785
105.599999,65,7085.474396
104.799999,54,7086.440039
105.099999,66,7087.570647
101.099998,14,7087.83796
-15.9,53,7088.786922
103.699999,43,7089.536113
103.299999,63,7090.647131
102.499999,28,7091.147091
101.799998,24,7091.580363
105.599999,59,7092.620901
106.499999,65,7093.732214
100.499998,5,7093.854795
106.899999,84,7095.308045
-16.8,32,7095.87198
104.799999,51,7096.744415
106.899999,75,7098.05665
106.099999,70,7099.251951
102.099999,27,7099.763573
101.499998,15,7100.0484
105.699999,57,7101.020215
107.399999,86,7102.515337
-18.1,19,7102.862282
101.899999,25,7103.31093
103.499999,41,7104.062425
-14.8,64,7105.159266
102.499999,34,7105.760009
103.799999,53,7106.705304
-14.4,62,7107.771126
101.399998,17,7108.090633
105.099999,84,7109.5557
107.299999,82,7110.983727
106.699999,70,7112.181322
-18.0,20,7112.530528
105.299999,53,7113.478594
-17.2,40,7114.177186
-19.0,16,7114.478998
105.699999,63,7115.59128
-16.1,42,7116.324568
-19.2,11,7116.540437
104.199999,45,7117.355105
105.499999,70,7118.552242
105.199999,55,7119.502496
100.699998,10,7119.735449
103.099999,31,7120.2784
103.099999,31,7120.828867
102.999999,33,7121.410083
-15.4,58,7122.439026
102.699999,27,7122.923981
103.399999,40,7123.615247
105.099999,63,7124.727423
105.699999,63,7125.800961
105.499999,55,7126.77887
105.299999,53,7127.693186
102.699999,30,7128.224418
104.999999,68,7129.420012
103.399999,37,7130.071433
105.699999,60,7131.12873
105.099999,69,7132.308753
103.799999,41,7133.024886
101.999999,20,7133.440629
104.499999,45,7134.218258
102.599999,26,7134.683401
102.599999,29,7135.199294
104.999999,71,7136.461272
105.299999,62,7137.524851
101.699998,74,7138.825667
-16.5,65,7139.972673
101.099998,32,7140.538414
104.599999,55,7141.488089
107.699999,98,7143.186419
100.799998,20,7143.550315
103.699999,49,7144.431961
100.399998,4,7144.535164
103.599999,45,7145.316338
105.299999,56,7146.282529
104.399999,50,7147.18113
105.799999,58,7148.175905
104.199999,48,7149.043533
103.599999,36,7149.671855
103.099999,37,7150.324517
-14.3,66,7151.486688
103.999999,43,7152.236867
106.499999,71,7153.474855
-17.1,35,7154.093658
101.499998,69,7155.278134
-18.1,22,7155.705393
100.900003,21,7156.091195
103.799999,56,7157.05595
106.599999,69,7158.264276
102.799999,55,7159.204712
104.099999,50,7160.071336
102.899999,29,7160.613185
103.099999,31,7161.166332
101.999999,35,7161.779168
103.399999,64,7162.910551
102.899999,53,7163.819515
97.499998,62,7164.93364
104.299999,88,7166.432384
106.099999,61,7167.516997
101.599998,16,7167.815272
102.999999,48,7168.643664
-14.9,60,7169.702942
-18.5,15,7169.996829
103.599999,42,7170.719697
106.899999,84,7172.191362
104.599999,100,7173.917197
104.999999,71,7175.113819
104.599999,67,7176.29898
-15.3,56,7177.264684
103.299999,39,7177.945349
103.799999,47,7178.793569
-15.9,41,7179.512028
102.699999,51,7180.423595
104.999999,95,7182.037176
105.299999,59,7183.083566
102.399999,24,7183.508655
105.599999,59,7184.517232
102.299999,23,7184.971893
105.499999,82,7186.346526
-16.6,46,7187.180389
101.499998,24,7187.612076
103.399999,55,7188.560934
107.199999,78,7189.91708
-20.400001,8,7190.087738
102.599999,38,7190.752221
101.599998,16,7191.050937
101.899999,19,7191.402068
105.999999,66,7192.559854
-17.0,48,7193.375847
102.699999,27,7193.899484
105.399999,72,7195.114763
102.099999,21,7195.500249
102.099999,21,7195.887497
103.899999,48,7196.769418
106.899999,69,7197.945673
-18.9,35,7198.593493
102.699999,63,7199.659064
-16.9,55,7200.640579
102.399999,36,7201.271371
-18.2,30,7201.806743
102.799999,52,7202.687812
-14.3,57,7203.696205
102.299999,41,7204.416001
102.799999,34,7205.048733
-17.5,40,7205.747363
101.899999,19,7206.097361
-21.0,29,7206.615244
102.599999,71,7207.864276
106.099999,61,7208.910971
101.699998,17,7209.231036
106.999999,91,7210.811342
107.299999,100,7212.54138
-18.0,20,7212.904255
101.299998,16,7213.203014
101.899999,52,7214.123704
100.999998,43,7214.87757
103.399999,67,7216.016192
104.499999,48,7216.890404
-15.3,56,7217.853531
-18.3,23,7218.271349
102.499999,31,7218.852976
102.799999,28,7219.352414
102.399999,33,7219.93562
103.299999,93,7221.544017
104.499999,57,7222.526661
105.499999,61,7223.638691
100.599998,15,7223.924483
105.899999,62,7224.987822
-17.2,28,7225.518004
100.599998,12,7225.751865
102.999999,45,7226.532253
102.199999,22,7226.934159
103.899999,60,7227.990124
103.999999,40,7228.682359
-15.4,46,7229.483266
103.000003,57,7230.50198
102.799999,40,7231.216006
105.199999,52,7232.110634
103.499999,44,7232.912065
102.499999,28,7233.411884
102.999999,30,7233.936244
103.999999,112,7235.870164
-18.3,17,7236.183378
102.199999,49,7237.066463
104.699999,53,7237.983139
105.799999,64,7239.113345
104.299999,43,7239.865826
-20.300001,6,7239.9952
104.699999,56,7240.966669
104.999999,86,7242.453935
101.699998,80,7243.84836
106.099999,64,7244.939333
-18.3,20,7245.306542
103.999999,49,7246.174501
103.899999,78,7247.498314
104.999999,50,7248.395422
103.199999,38,7249.053404
-14.3,72,7250.325761
101.599998,19,7250.683055
102.399999,27,7251.161916
103.199999,32,7251.719152
100.699998,25,7252.170213
-16.9,31,7252.750532
-18.7,13,7253.001397
103.299999,36,7253.643656
104.099999,77,7254.992541
-17.0,54,7255.920077
101.599998,28,7256.41936
102.399999,54,7257.384163
-17.5,25,7257.833977
106.099999,61,7258.880857
105.899999,101,7260.628094
107.099999,77,7261.977568
-18.1,19,7262.326944
102.799999,40,7263.020687
-19.0,13,7263.268248
103.599999,36,7263.935156
106.299999,66,7265.067862
103.499999,44,7265.832096
-16.8,41,7266.582283
-19.8,2,7266.655478
102.899999,35,7267.267069
102.199999,22,7267.664481
-15.1,55,7268.646638
104.199999,45,7269.434024
103.999999,40,7270.124234
-17.9,21,7270.546387
-18.0,44,7271.306549
101.699998,41,7272.023635
106.099999,100,7273.752617
105.799999,73,7275.021328
101.099998,20,7275.387408
101.299998,46,7276.180933
103.299999,36,7276.811758
104.399999,131,7279.045555
-12.7,82,7280.474161
102.799999,31,7281.024213
104.699999,53,7281.97013
-19.800001,29,7282.48756
101.499998,15,7282.766339
-15.600001,86,7284.259571
104.999999,50,7285.099461
-13.0,73,7286.397268
101.499998,24,7286.831813
108.399999,87,7288.310436
-15.3,47,7289.155354
-18.5,18,7289.490996
102.799999,28,7289.987451
-19.5,11,7290.20196
-17.1,35,7290.871221
104.199999,45,7291.652868
101.199998,12,7291.886977
-13.3,67,7293.067339
105.299999,98,7294.73157
104.099999,44,7295.546822
106.599999,69,7296.726492
107.999999,92,7298.338543
107.799999,81,7299.757348
105.699999,72,7300.983567
103.199999,32,7301.545871
-16.7,48,7302.412394
102.899999,38,7303.082573
105.599999,59,7304.094744
101.699998,32,7304.708594
-18.1,19,7305.055595
103.299999,48,7305.88396
102.099999,24,7306.315211
-15.1,49,7307.216012
104.999999,50,7308.073066
109.599999,96,7309.721402
108.099999,84,7311.18333
102.099999,30,7311.714086
-14.6,54,7312.639277
-19.7,6,7312.7809
102.099999,24,7313.246156
102.499999,37,7313.886891
107.499999,75,7315.167933
106.499999,68,7316.369488
105.899999,92,7317.96275
-16.7,33,7318.54794
103.499999,38,7319.209616
-18.1,22,7319.608003
-18.4,16,7319.910255
-19.0,10,7320.144215
103.299999,39,7320.823041
106.899999,87,7322.339624
-17.5,25,7322.791201
103.499999,35,7323.400492
102.999999,33,7323.987857
105.599999,74,7325.286457
103.599999,66,7326.415231
106.699999,73,7327.696343
103.099999,40,7328.397082
-18.5,15,7328.679311
102.899999,29,7329.230583
-18.2,18,7329.561574
-17.4,41,7330.270171
104.399999,50,7331.136244
104.699999,71,7332.38629
104.599999,55,7333.335066
103.199999,38,7334.032949
100.699998,13,7334.283648
101.599998,16,7334.585063
104.799999,63,7335.665799
105.699999,57,7336.694475
105.699999,60,7337.726825
104.299999,61,7338.801456
104.299999,97,7340.475152
101.799998,21,7340.857031
100.499998,5,7340.975325
104.099999,86,7342.428817
102.599999,29,7342.975888
101.399998,17,7343.292638
102.199999,22,7343.691043
-18.6,14,7343.9579
101.099998,56,7344.953162
103.699999,40,7345.643558
102.699999,39,7346.333215
104.199999,60,7347.393085
104.899999,55,7348.337224
106.999999,88,7349.884706
101.100003,38,7350.548514
106.999999,94,7352.195627
-15.2,48,7353.03168
102.799999,55,7354.012787
101.399998,20,7354.361979
-18.2,18,7354.677519
100.899998,12,7354.910692
103.099999,43,7355.658462
105.099999,57,7356.674115
103.599999,63,7357.758194
100.799998,8,7357.926739
103.599999,60,7358.983926
-14.6,63,7360.067565
104.699999,74,7361.367408
106.999999,91,7362.949236
103.899999,51,7363.830483
-19.3,28,7364.322897
103.299999,63,7365.438382
103.699999,52,7366.333625
-18.6,17,7366.650715
-18.4,52,7367.579462
101.099998,14,7367.851589
-18.7,13,7368.101025
101.299998,34,7368.696902
101.199998,12,7368.935476
105.399999,87,7370.430843
-17.7,50,7371.285623
98.299998,67,7372.46238
102.499999,40,7373.161837
107.199999,75,7374.463739
-18.7,13,7374.714386
99.899998,50,7375.575657
98.999998,47,7376.428996
94.199998,179,7379.466056
103.699999,109,7381.336987
106.699999,70,7382.53545
105.699999,72,7383.799026
-16.8,32,7384.365001
105.199999,52,7385.307215
106.799999,71,7386.521173
102.099999,21,7386.912359
104.099999,50,7387.798988
102.199999,46,7388.600663
103.999999,118,7390.628222
100.899998,9,7390.815764
101.399998,20,7391.181257
100.799998,20,7391.543288
-16.1,45,7392.362731
102.499999,43,7393.111695
102.799999,46,7393.907578
-17.2,40,7394.640398
-19.1,24,7395.0739
105.399999,72,7396.287229
105.999999,72,7397.552891
100.799998,62,7398.608916
-17.2,46,7399.440579
92.799998,105,7401.243107
96.199998,52,7402.138621
-20.7,201,7405.582989
97.899998,69,7406.766368
106.399999,82,7408.185418
102.699999,30,7408.721539
106.199999,74,7410.020043
102.899999,29,7410.531976
-18.7,13,7410.78167
101.099998,44,7411.544604
97.899998,120,7413.624541
104.699999,53,7414.569075
104.599999,46,7415.367659
-16.5,41,7416.087037
105.699999,57,7417.118302
-18.8,21,7417.501516
103.399999,40,7418.200064
104.899999,91,7419.781312
-17.4,26,7420.246873
-18.300001,29,7420.765193
102.299999,53,7421.714833
-18.1,19,7422.063439
101.299998,37,7422.710938
102.999999,36,7423.37803
104.399999,68,7424.541127
-16.8,41,7425.251494
100.699998,25,7425.732823
103.799999,44,7426.498691
98.599998,115,7428.440266
104.299999,49,7429.282805
101.199998,15,7429.561443
103.399999,49,7430.441671
106.199999,65,7431.551868
105.299999,56,7432.542897
101.699998,17,7432.858225
103.899999,42,7433.592562
102.199999,25,7434.039566
102.199999,52,7434.955679
104.699999,62,7436.018306
-13.2,80,7437.415535
-19.5,23,7437.832384
100.599998,6,7437.967357
102.299999,68,7439.155937
104.899999,58,7440.15591
105.299999,56,7441.119548
103.599999,36,7441.791517
102.799999,28,7442.288656
-17.6,36,7442.919829
104.299999,46,7443.742683
105.899999,62,7444.81071
104.699999,65,7445.955396
102.599999,38,7446.621215
101.899999,25,7447.071614
-16.500001,44,7447.836141
104.899999,55,7448.819255
109.199999,92,7450.415311
103.399999,34,7451.017912
102.099999,24,7451.44584
106.899999,75,7452.760397
104.899999,70,7453.954606
103.999999,61,7455.036335
-15.9,44,7455.802398
102.799999,58,7456.801847
101.599998,16,7457.13386
105.299999,56,7458.09125
101.899999,31,7458.637177
103.899999,57,7459.651574
104.799999,51,7460.536471
-15.1,52,7461.463994
102.699999,48,7462.292293
105.799999,73,7463.533148
101.699998,26,7464.027726
101.499998,60,7465.060138
103.999999,49,7465.940879
102.199999,31,7466.48698
-16.1,42,7467.223658
101.399998,53,7468.134425
104.799999,60,7469.197521
101.599998,16,7469.503526
102.599999,26,7469.963499
104.599999,46,7470.79494
-17.2,31,7471.344798
103.199999,53,7472.259201
101.499998,15,7472.542355
-14.3,66,7473.707053
104.499999,48,7474.537404
101.899999,22,7474.939473
-13.5,80,7476.328528
102.399999,30,7476.863851
103.999999,64,7477.988096
106.599999,81,7479.374265
105.299999,65,7480.524022
101.599998,43,7481.273818
-19.3,10,7481.474193
100.999998,16,7481.805615
100.799998,50,7482.666826
103.499999,35,7483.282693
-17.7,32,7483.847337
104.699999,65,7484.995406
107.299999,103,7486.775732
106.699999,73,7488.017846
102.499999,28,7488.555943
104.299999,46,7489.3457
102.899999,41,7490.059985
106.599999,78,7491.420323
105.299999,59,7492.435007
104.099999,44,7493.242978
102.800003,31,7493.788416
-17.9,21,7494.173472
102.999999,42,7494.903605
-17.6,24,7495.371158
-18.7,76,7496.671207
103.299999,51,7497.582476
102.899999,29,7498.099648
106.099999,67,7499.236735
105.599999,77,7500.585766
102.499999,43,7501.330797
104.399999,44,7502.131823
-15.7,55,7503.080238
102.199999,22,7503.47703
104.199999,66,7504.641501
102.399999,27,7505.125999
104.099999,65,7506.241
101.199998,81,7507.657007
-18.9,11,7507.872699
102.699999,27,7508.354757
-19.0,16,7508.65654
99.599998,44,7509.453043
104.099999,41,7510.171829
-18.1,19,7510.519546
99.999998,57,7511.536052
103.299999,36,7512.167742
-19.6,10,7512.364502
-19.500001,8,7512.532572
102.199999,31,7513.083444
102.899999,44,7513.877096
104.499999,51,7514.759497
102.699999,42,7515.491327
105.099999,69,7516.698595
103.399999,34,7517.299064
105.699999,57,7518.319678
103.499999,35,7518.931281
104.699999,50,7519.790555
103.199999,32,7520.384911
102.599999,26,7520.855589
103.499999,35,7521.469984
104.699999,47,7522.280256
103.799999,71,7523.520892
-17.5,76,7524.845698
-17.2,37,7525.494408
-17.8,37,7526.142818
102.399999,24,7526.575984
105.099999,66,7527.734432
101.499998,24,7528.167225
103.099999,34,7528.763801
107.499999,78,7530.12313
-19.4,6,7530.260416
102.499999,49,7531.106939
102.999999,30,7531.675515
108.799999,109,7533.517855
106.499999,104,7535.316037
106.899999,87,7536.833606
106.099999,70,7538.063528
100.099998,1,7538.115109
102.899999,32,7538.683905
103.099999,34,7539.277331
104.199999,45,7540.061244
-17.5,28,7540.591783
104.899999,52,7541.491328
-16.8,35,7542.107412
-17.2,34,7542.740929
103.299999,36,7543.371057
-17.0,60,7544.403477
103.199999,53,7545.3516
101.399998,14,7545.620474
104.199999,45,7546.395134
101.399998,17,7546.716316
104.099999,44,7547.504019
102.199999,22,7547.905617
101.099998,11,7548.124501
-17.0,39,7548.803699
103.999999,52,7549.731395
101.299998,13,7549.981626
104.899999,70,7551.17542
101.499998,18,7551.50962
-16.5,38,7552.20378
-15.6,53,7553.11424
104.399999,62,7554.192102
-17.0,33,7554.775334
104.399999,50,7555.632605
105.599999,56,7556.634536
104.099999,41,7557.347829
105.299999,59,7558.359526
101.499998,18,7558.72697
106.199999,77,7560.038476
105.599999,56,7561.036264
108.099999,81,7562.413792
-18.8,12,7562.653314
-18.7,22,7563.080667
102.199999,73,7564.327167
101.699998,32,7564.894562
106.999999,85,7566.373463
-15.4,52,7567.274541
102.999999,63,7568.389233
106.099999,64,7569.48793
104.299999,43,7570.26669
103.099999,31,7570.818564
104.099999,44,7571.584382
103.099999,31,7572.159553
-18.2,21,7572.546095
101.899999,40,7573.239993
-17.9,27,7573.726426
101.799998,33,7574.336659
101.099998,14,7574.604673
101.499998,30,7575.138194
102.999999,30,7575.6676
104.199999,48,7576.52924
104.499999,81,7577.90603
105.399999,93,7579.530421
100.299998,6,7579.664508
103.799999,44,7580.424837
-17.2,31,7580.973516
100.199998,11,7581.227634
102.799999,34,7581.822742
101.799998,30,7582.354731
102.599999,26,7582.797227
-16.6,61,7583.897337
102.599999,29,7584.410627
105.299999,83,7585.856819
104.200003,51,7586.741114
-15.3,53,7587.656157
102.999999,30,7588.220568
103.599999,48,7589.055563
106.399999,73,7590.329216
-15.1,52,7591.229118
101.999999,35,7591.840331
101.899999,19,7592.191914
102.399999,27,7592.707509
105.099999,57,7593.684872
106.399999,67,7594.866631
-17.5,25,7595.321404
100.899998,63,7596.40118
103.499999,35,7597.044135
-19.2,20,7597.41177
-20.1,23,7597.827749
103.699999,40,7598.528455
-18.6,17,7598.843404
101.799998,57,7599.858557
103.599999,39,7600.542317
-18.4,49,7601.423558
102.999999,63,7602.507468
107.099999,83,7603.955791
106.199999,86,7605.409537
105.499999,88,7606.933787
-18.8,18,7607.266971
102.799999,28,7607.768237
104.599999,73,7609.040684
104.199999,54,7609.972113
101.499998,15,7610.252267
103.399999,52,7611.18573
105.799999,64,7612.276358
107.599999,82,7613.716223
100.899998,9,7613.902202
-14.400001,83,7615.337016
100.699998,25,7615.794492
103.199999,59,7616.800997
104.299999,43,7617.581053
104.399999,50,7618.446955
102.699999,48,7619.313783
102.599999,26,7619.780637
104.299999,46,7620.576758
106.199999,95,7622.221353
105.999999,63,7623.320601
-15.8,66,7624.5022
100.399998,19,7624.850412
104.899999,52,7625.735162
-17.4,26,7626.231621
104.099999,47,7627.048645
106.699999,76,7628.373671
102.099999,24,7628.813072
103.899999,51,7629.69088
98.199998,63,7630.8083
106.399999,64,7631.902905
-26.0,108,7633.781112
103.399999,49,7634.630717
101.299998,106,7636.450961
106.699999,67,7637.623734
89.999998,155,7640.272946
102.599999,26,7640.743373
-15.7,49,7641.583096
101.599998,49,7642.480585
105.299999,56,7643.440568
100.799998,8,7643.605934
102.599999,26,7644.101019
100.099998,13,7644.355035
-16.1,39,7645.035745
102.499999,25,7645.485031
-16.3,40,7646.178489
101.399998,53,7647.132078
-14.7,74,7648.393625
-19.3,7,7648.576792
103.099999,55,7649.526786
104.599999,100,7651.251711
102.899999,29,7651.76776
103.199999,32,7652.329984
-16.9,37,7653.018544
104.699999,56,7653.982361
101.699998,17,7654.280547
102.199999,112,7656.211328
-16.2,80,7657.622163
102.399999,39,7658.300317
105.699999,69,7659.483141
104.299999,52,7660.416112
106.199999,74,7661.679232
104.599999,46,7662.514197
104.299999,55,7663.460978
104.899999,73,7664.739671
106.199999,65,7665.850691
103.799999,44,7666.656458
102.399999,24,7667.090168
-17.4,32,7667.650015
101.299998,40,7668.354293
103.399999,34,7668.978577
104.199999,48,7669.801477
101.399998,20,7670.173128
103.899999,42,7670.899651
105.299999,68,7672.096978
104.499999,51,7672.97302
-17.3,27,7673.505236
103.199999,32,7674.067981
103.999999,40,7674.766768
-15.6,47,7675.612455
103.199999,35,7676.227458
-16.6,34,7676.820625
103.499999,35,7677.443901
104.099999,41,7678.186452
103.699999,49,7679.033627
106.299999,78,7680.397848
107.799999,84,7681.829535
104.499999,45,7682.642797
102.599999,44,7683.408534
109.799999,104,7685.206819
107.299999,82,7686.600987
103.699999,40,7687.327478
106.499999,65,7688.442012
-13.5,77,7689.793045
102.499999,25,7690.245376
105.199999,58,7691.272672
-17.6,24,7691.707297
-18.9,11,7691.923122
105.299999,59,7692.938187
-9.699999,112,7694.864696
103.999999,46,7695.692437
-11.199999,91,7697.232213
101.399998,17,7697.558289
103.199999,35,7698.200554
100.599998,6,7698.321656
105.199999,103,7700.092135
104.199999,51,7700.971833
103.599999,60,7701.999963
-16.2,41,7702.742195
102.599999,50,7703.604853
106.599999,84,7705.060753
101.899999,22,7705.456602
-18.1,28,7705.96142
-18.2,18,7706.29238
101.199998,27,7706.770818
101.899999,22,7707.210242
105.199999,52,7708.097729
107.099999,101,7709.841375
-16.2,38,7710.507454
100.699998,7,7710.658263
104.399999,62,7711.753701
102.899999,29,7712.270963
-14.4,62,7713.330849
101.299998,13,7713.589345
103.199999,53,7714.535021
106.399999,85,7716.008815
105.499999,94,7717.607703
-18.4,16,7717.909324
101.499998,57,7718.923994
101.099998,14,7719.188182
104.899999,64,7720.287125
101.899999,103,7722.068008
-17.6,27,7722.579632
100.899998,12,7722.817862
104.399999,62,7723.877387
103.999999,43,7724.628221
101.799998,18,7724.99125
101.900003,85,7726.437792
104.799999,51,7727.349838
-17.8,22,7727.750281
103.399999,43,7728.499328
91.900003,189,7731.717658
100.499998,26,7732.184318
106.199999,95,7733.823766
-17.1,110,7735.687475
104.499999,51,7736.600635
101.999999,23,7737.016314
-18.6,35,7737.630842
103.499999,47,7738.479428
-17.3,27,7738.959823
104.499999,45,7739.745223
102.399999,54,7740.70609
106.199999,68,7741.874949
103.399999,37,7742.520491
103.499999,41,7743.275142
102.299999,23,7743.686447
-18.7,13,7743.940475
103.499999,38,7744.602929
104.499999,63,7745.711892
100.799998,11,7745.930306
103.499999,35,7746.545215
101.199998,18,7746.879052
101.399998,14,7747.144373
104.799999,57,7748.157801
-14.4,59,7749.166703
105.199999,58,7750.199277
105.099999,81,7751.579367
107.399999,77,7752.92285
-18.1,19,7753.271782
102.199999,22,7753.673489
106.199999,65,7754.814887
-15.0,59,7755.829097
102.099999,24,7756.295405
103.499999,35,7756.910251
105.599999,56,7757.871944
-17.4,35,7758.485069
101.799998,42,7759.249305
100.899998,36,7759.887496
105.799999,61,7760.966607
-17.8,31,7761.505605
104.399999,62,7762.56298
107.499999,75,7763.902204
-18.1,28,7764.40704
104.199999,42,7765.129171
-19.000001,16,7765.463646
-18.6,26,7765.91543
-17.3,30,7766.446822
105.699999,57,7767.425384
102.999999,33,7768.046479
100.999998,13,7768.289299
106.099999,67,7769.434206
100.599998,12,7769.651223
104.099999,50,7770.549182
105.999999,72,7771.781429
-16.3,40,7772.512343
102.399999,33,7773.099428
-19.1,12,7773.327378
102.699999,27,7773.815693
102.499999,40,7774.543081
-15.9,44,7775.294971
-18.1,19,7775.642464
103.399999,34,7776.242121
104.799999,66,7777.426975
102.599999,47,7778.239935
107.099999,71,7779.487728
-17.8,28,7779.9849
103.899999,45,7780.770394
-17.3,27,7781.283178
103.199999,53,7782.197153
101.199998,12,7782.432198
105.799999,67,7783.607535
-14.3,57,7784.582285
-16.6,46,7785.381262
102.399999,24,7785.845715
